mol1,mol2,similarity
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1ccc(C)n1-c1cccc(C(=O)O)c1,1.0
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1ccccc1NC(=O)c1ccccc1,0.3
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1cc(=O)c(C(=O)O)cn1-c1ccc(C(C)C)cc1,0.2916666666666667
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.28888888888888886
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,0.27906976744186046
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.2653061224489796
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1cccc(C)c1NC(=O)C12CCCN1CCC2,0.25
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1nc2cc(Nc3ccccc3C(=O)O)ccc2s1,0.24528301886792453
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,0.24489795918367346
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,0.24489795918367346
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,1.0
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,O=S(=O)(CCN1CCCC1)NCc1ccccc1,0.25862068965517243
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,CNc1ccc(N2CCC(Cc3c[nH]cn3)CC2)cc1,0.22727272727272727
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O,0.21739130434782608
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,CCC(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,0.2112676056338028
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCNCC1,0.20588235294117646
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,C/C=C(/C)C(=O)NS(=O)(=O)c1ccc(Cl)cn1,0.1875
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.18309859154929578
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.16901408450704225
O=S(=O)(NCc1ccc2c(c1)OCO2)c1c[nH]cn1,Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,0.16176470588235295
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,1.0
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,C#CCNCCc1cccc(OC(=O)N(C)C)c1,0.2833333333333333
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,Cc1cc(=O)c(C(=O)O)cn1-c1ccc(C(C)C)cc1,0.2631578947368421
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,CNC(=O)Oc1cccc(N=CN(C)C)c1.Cl,0.21311475409836064
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.20689655172413793
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,COc1ccc(-n2nc(C)c3c2CC(C)(C)CC3=O)cc1,0.20634920634920634
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.2
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,0.19672131147540983
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.1935483870967742
Cc1c(O)c(=O)ccn1-c1ccc(OC(=O)N(C)C)cc1,CCOC(=O)c1cnc2ccc(Br)cc2c1O,0.19047619047619047
CCc1ccc(NCc2ccccc2)cc1,CCc1ccc(NCc2ccccc2)cc1,1.0
CCc1ccc(NCc2ccccc2)cc1,CCOC(=O)c1ccc(NC(=O)NCc2ccccc2)cc1,0.38636363636363635
CCc1ccc(NCc2ccccc2)cc1,O=C(O)C(F)(F)C(NCc1ccccc1)c1ccccc1,0.27906976744186046
CCc1ccc(NCc2ccccc2)cc1,O=S(=O)(CCN1CCCC1)NCc1ccccc1,0.2727272727272727
CCc1ccc(NCc2ccccc2)cc1,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.2708333333333333
CCc1ccc(NCc2ccccc2)cc1,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,0.2708333333333333
CCc1ccc(NCc2ccccc2)cc1,CN(C)Cc1ccccc1Cc1ccccc1,0.2702702702702703
CCc1ccc(NCc2ccccc2)cc1,CCN(C(=O)Nc1ccccc1)c1ccccc1,0.2682926829268293
CCc1ccc(NCc2ccccc2)cc1,CC(C)OC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.25
CCc1ccc(NCc2ccccc2)cc1,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.24528301886792453
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,1.0
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,COc1ccc(/C=C2\SC(=O)NC2=O)cc1OC,0.32653061224489793
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.22641509433962265
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,CCSCCC(=O)c1ccc(Cl)cc1,0.2
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,O=C(Cc1cccs1)Nc1ccc(Cl)cc1,0.18518518518518517
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,C/C=C(/C)C(=O)NS(=O)(=O)c1ccc(Cl)cn1,0.17543859649122806
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,0.1724137931034483
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,COc1nccc2c(-c3ccc(Cl)cc3)nc(N)nc12,0.1724137931034483
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,N#Cc1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,0.1724137931034483
CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.1568627450980392
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCCCCC[Se](=O)CC(=O)C(F)(F)F,1.0
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,0.35
CCCCCC[Se](=O)CC(=O)C(F)(F)F,C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,0.21568627450980393
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCCCCCC1(C)SC(NC(C)=O)=NN1C(C)=O,0.20754716981132076
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCCCCCC1CC(C)(/C(C)=N/NC(N)=O)OC1=O,0.1896551724137931
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCCCc1ccc(NC(=O)C2CCCC2)cc1,0.17307692307692307
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,0.1694915254237288
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,0.15
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCN(C(=O)Nc1ccccc1)c1ccccc1,0.14583333333333334
CCCCCC[Se](=O)CC(=O)C(F)(F)F,CCSCCC(=O)c1ccc(Cl)cc1,0.14583333333333334
CCCN(CCC)c1nc(N)nc(C#N)n1,CCCN(CCC)c1nc(N)nc(C#N)n1,1.0
CCCN(CCC)c1nc(N)nc(C#N)n1,CN(C)CCCNC(CC#N)CCC#N,0.1836734693877551
CCCN(CCC)c1nc(N)nc(C#N)n1,COc1nccc2c(-c3ccc(Cl)cc3)nc(N)nc12,0.18181818181818182
CCCN(CCC)c1nc(N)nc(C#N)n1,CCCCN(C)c1nc2ccccc2[nH]1,0.17307692307692307
CCCN(CCC)c1nc(N)nc(C#N)n1,Cc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,0.13793103448275862
CCCN(CCC)c1nc(N)nc(C#N)n1,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,0.13793103448275862
CCCN(CCC)c1nc(N)nc(C#N)n1,Cc1c2c(nc3sc4c(N)ncnc4c13)CCCC2,0.13559322033898305
CCCN(CCC)c1nc(N)nc(C#N)n1,CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.12727272727272726
CCCN(CCC)c1nc(N)nc(C#N)n1,CCCCNc1c(N)n(CCCC)c(=O)[nH]c1=O,0.125
CCCN(CCC)c1nc(N)nc(C#N)n1,CCCOCc1cn(-c2cc(Cl)cc(Cl)c2)nn1,0.12280701754385964
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,1.0
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,CC1(C)[N+]([O-])=C2C(=O)c3ccccc3C2=[N+]([O-])C1(C)C,0.28888888888888886
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,c1ccc(OC2CCCCC2N2CCOCC2)cc1,0.28
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,COc1ccc(CN2C(=O)Cc3ccccc3C2=O)cc1,0.2777777777777778
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,CC1(C(=O)O)Cc2ccccc2C(=O)O1,0.24489795918367346
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,COc1ccc2c(c1)CN1CN2Cc2cc(OC)ccc21,0.23404255319148937
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,O=C1O[Mg]2(OC(=O)c3ccccc3O2)Oc2ccccc21,0.23255813953488372
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O,0.22950819672131148
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,COc1ccccc1[C@H]1C[C@@H]1CN.Cl,0.21568627450980393
COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,COc1cc2c(c3c1OC(C)(C)CC3=O)C[C@@H](C)OC2=O,0.21311475409836064
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,1.0
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,0.273972602739726
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.2537313432835821
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,C#CCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2)c1,0.2345679012345679
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCNCC1,0.225
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.21518987341772153
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,CNC(=O)c1ccc(-c2ccccc2)n1C,0.21428571428571427
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.2054794520547945
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,0.2
CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,CCOC(=O)C1(C)CCN1C(=O)c1ccc2ccccc2c1,0.19753086419753085
COc1cccc(OCc2nc3ccccc3[nH]2)c1,COc1cccc(OCc2nc3ccccc3[nH]2)c1,1.0
COc1cccc(OCc2nc3ccccc3[nH]2)c1,CCCCN(C)c1nc2ccccc2[nH]1,0.3333333333333333
COc1cccc(OCc2nc3ccccc3[nH]2)c1,C#CCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2)c1,0.29508196721311475
COc1cccc(OCc2nc3ccccc3[nH]2)c1,COc1cccc(C(=O)NCc2cccnc2)c1,0.2711864406779661
COc1cccc(OCc2nc3ccccc3[nH]2)c1,COc1ccc(Oc2ccccc2N)cc1,0.25
COc1cccc(OCc2nc3ccccc3[nH]2)c1,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.23809523809523808
COc1cccc(OCc2nc3ccccc3[nH]2)c1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.234375
COc1cccc(OCc2nc3ccccc3[nH]2)c1,COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,0.23214285714285715
COc1cccc(OCc2nc3ccccc3[nH]2)c1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,0.2222222222222222
COc1cccc(OCc2nc3ccccc3[nH]2)c1,C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,0.22033898305084745
O=C(CBr)c1ccc([N+](=O)[O-])cc1,O=C(CBr)c1ccc([N+](=O)[O-])cc1,1.0
O=C(CBr)c1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.3333333333333333
O=C(CBr)c1ccc([N+](=O)[O-])cc1,CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,0.32608695652173914
O=C(CBr)c1ccc([N+](=O)[O-])cc1,CC(=O)Nc1cccc2c1Cc1cc([N+](=O)[O-])ccc1-2,0.3
O=C(CBr)c1ccc([N+](=O)[O-])cc1,CCSCCC(=O)c1ccc(Cl)cc1,0.2619047619047619
O=C(CBr)c1ccc([N+](=O)[O-])cc1,COc1cc([N+](=O)[O-])ccc1NC(=O)Nc1cccnc1,0.25
O=C(CBr)c1ccc([N+](=O)[O-])cc1,O=c1c2ccccc2ncn1-c1cccc([N+](=O)[O-])c1,0.23529411764705882
O=C(CBr)c1ccc([N+](=O)[O-])cc1,Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],0.22448979591836735
O=C(CBr)c1ccc([N+](=O)[O-])cc1,Cc1cc([N+](=O)[O-])nn1Cn1nc([N+](=O)[O-])cc1C,0.21428571428571427
O=C(CBr)c1ccc([N+](=O)[O-])cc1,NC(=O)C1CCN(c2ncccc2[N+](=O)[O-])CC1,0.21153846153846154
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,1.0
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,C/C(=C\C(N)C(=O)O)CC(N)C(=O)O,0.14545454545454545
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,CS(=O)(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,0.12857142857142856
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,CCCCCCC1CC(C)(/C(C)=N/NC(N)=O)OC1=O,0.125
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,COc1ccccc1[C@H]1C[C@@H]1CN.Cl,0.11290322580645161
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,0.1044776119402985
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,C1CCC2(CC1)OCC1(O2)C2CC3CC(C2)CC1C3,0.1016949152542373
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,CC(C)(C)NC(=O)Nc1ccc(C(F)(F)F)cc1C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)CS1,0.1
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,CC(OC(C)(C)C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,0.09836065573770492
CC1CCC2CC1OO[C@]2(C)/C=C/[C@H](O)C(C)(C)O,CCOC(=O)C1(C)CCN1C(=O)c1ccc2ccccc2c1,0.09722222222222222
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,O=C(Cc1cccs1)Nc1ccc(Cl)cc1,1.0
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,O=C(CC12CC3CC(CC(C3)C1)C2)NCc1cccs1,0.3877551020408163
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,O=C(CNC(=O)c1cccs1)Nc1ncccc1O,0.2909090909090909
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,0.2692307692307692
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,CC1CCCC(NC(=O)CNC(=O)c2cccs2)C1C,0.25
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,CCN(C(=O)Nc1ccccc1)c1ccccc1,0.25
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,CCSCCC(=O)c1ccc(Cl)cc1,0.25
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,COCCn1ccc2cc(NC(=O)COC)ccc21,0.2413793103448276
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,CC(C)OC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.23529411764705882
O=C(Cc1cccs1)Nc1ccc(Cl)cc1,CCOC(=O)c1ccc(NC(=O)NCc2ccccc2)cc1,0.23214285714285715
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,1.0
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1ccc(C(=O)Nc2cc(CC(C)C)nn2C)cc1,0.2923076923076923
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,Cc1ccc(OCC(=O)NCc2ccccn2)cc1,0.2903225806451613
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.2878787878787879
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1ccc(F)cc1-n1cnc(CCNC(C)=O)c1,0.2753623188405797
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1ccc(CN2C(=O)Cc3ccccc3C2=O)cc1,0.2698412698412698
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1cccc(C(=O)NCc2cccnc2)c1,0.26153846153846155
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.25806451612903225
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,C#CCNCCc1cccc(OC(=O)N(C)C)c1,0.25757575757575757
COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,0.2537313432835821
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,1.0
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CCOC(=O)C1(C)CCN1C(=O)c1ccc2ccccc2c1,0.3620689655172414
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CCOC(=O)c1ccc(NC(=O)NCc2ccccc2)cc1,0.288135593220339
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,O=C(O)C1C(C(=O)O)C1(c1ccccc1)c1ccccc1,0.2826086956521739
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,O=S(=O)(CCN1CCCC1)NCc1ccccc1,0.26785714285714285
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O,0.26153846153846155
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CCOc1cc(C=O)ccc1OCC(=O)N1CCCC1,0.25806451612903225
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.2459016393442623
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,Cc1cccc(C)c1NC(=O)C12CCCN1CCC2,0.2413793103448276
CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,CN(C)CCCOC(=O)CCc1ccccc1.Cl,0.23728813559322035
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,1.0
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,OC[C@H]1OC(n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,0.2
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.16129032258064516
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,CS(=O)(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,0.15384615384615385
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,CCCCCCC1CC(C)(/C(C)=N/NC(N)=O)OC1=O,0.14925373134328357
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O,0.14705882352941177
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,O=c1ccn([C@H]2CO[C@@H](CO)O2)c(=O)[nH]1,0.14516129032258066
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,Cc1cccc(OCC(=O)NC2CCCCCC2)c1C,0.14285714285714285
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,COc1ccccc1[C@H]1C[C@@H]1CN.Cl,0.14035087719298245
COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.13846153846153847
O=c1cc(OCc2ccccc2)c2ccccc2o1,O=c1cc(OCc2ccccc2)c2ccccc2o1,1.0
O=c1cc(OCc2ccccc2)c2ccccc2o1,Cc1occc(=O)c1OCc1ccccc1,0.4
O=c1cc(OCc2ccccc2)c2ccccc2o1,NC(=O)NCCCCCOc1cccc2ccccc12,0.24074074074074073
O=c1cc(OCc2ccccc2)c2ccccc2o1,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.22807017543859648
O=c1cc(OCc2ccccc2)c2ccccc2o1,CN(C)CCCOC(=O)CCc1ccccc1.Cl,0.2222222222222222
O=c1cc(OCc2ccccc2)c2ccccc2o1,CC(C)(C)C(=O)CSc1nc2ccccc2o1,0.21818181818181817
O=c1cc(OCc2ccccc2)c2ccccc2o1,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.21311475409836064
O=c1cc(OCc2ccccc2)c2ccccc2o1,CCOC(=O)c1ccc(NC(=O)NCc2ccccc2)cc1,0.21052631578947367
O=c1cc(OCc2ccccc2)c2ccccc2o1,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,0.21052631578947367
O=c1cc(OCc2ccccc2)c2ccccc2o1,O=C(O)C1C(C(=O)O)C1(c1ccccc1)c1ccccc1,0.20930232558139536
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,1.0
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,C#CCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2)c1,0.46153846153846156
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.3333333333333333
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,C=C(C)C(=O)c1ccc(OC)cc1OC,0.3191489361702128
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1cccc(C(=O)NCc2cccnc2)c1,0.3090909090909091
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.3076923076923077
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1ccc(C(=O)Nc2cc(CC(C)C)nn2C)cc1,0.2982456140350877
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1ccc(C(=O)NC2CC2)c(OC)c1,0.29411764705882354
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.29310344827586204
COc1ccc(C(=O)/C=C/c2cc(OC)ccc2O)cc1,COc1ccc2c(c1)CN1CN2Cc2cc(OC)ccc21,0.2553191489361702
CCCCN(C)c1nc2ccccc2[nH]1,CCCCN(C)c1nc2ccccc2[nH]1,1.0
CCCCN(C)c1nc2ccccc2[nH]1,COc1cccc(OCc2nc3ccccc3[nH]2)c1,0.3333333333333333
CCCCN(C)c1nc2ccccc2[nH]1,CN(C)CCCCNc1ccnc2ccccc12,0.2641509433962264
CCCCN(C)c1nc2ccccc2[nH]1,O=C(O)CCCSc1nc2ccccc2s1,0.21818181818181817
CCCCN(C)c1nc2ccccc2[nH]1,C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,0.21428571428571427
CCCCN(C)c1nc2ccccc2[nH]1,CN(C)CCCOC(=O)CCc1ccccc1.Cl,0.2
CCCCN(C)c1nc2ccccc2[nH]1,CC(C)(C)C(=O)CSc1nc2ccccc2o1,0.19642857142857142
CCCCN(C)c1nc2ccccc2[nH]1,CN(C)Cc1ccccc1Cc1ccccc1,0.1956521739130435
CCCCN(C)c1nc2ccccc2[nH]1,c1ccc2c(c1)NC(c1ccncc1)n1c-2nc2ccccc21,0.1896551724137931
CCCCN(C)c1nc2ccccc2[nH]1,CCCCCCC1(C)SC(NC(C)=O)=NN1C(C)=O,0.1896551724137931
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,1.0
